Address,latitude,longitude
"303 EAST 33, New York, NY",40.7439592,-73.9754694
"303 EAST 33RD ST, New York, NY",40.7439592,-73.9754694
"630 1ST AVE, New York, NY",40.7451918,-73.9716642
"415 EAST 37 ST, New York, NY",40.7458267,-73.9712829
"415 EAST 37TH ST., New York, NY",40.7458267,-73.9712829
"355 EAST 19TH STREET, New York, NY",40.7348137,-73.9807796
"310 EAST 15TH STREET, New York, NY",40.7326433,-73.984036
"379 1ST AVENUE, New York, NY",40.7364629,-73.9791232
"5 CENTRE MARKET PLACE, New York, NY",40.7200139,-73.9976257
"170 MULBERRY STREET, New York, NY",40.7199112,-73.9969939
"168 MULBERRY STREET, New York, NY",40.719789,-73.996838
"166 MULBERRY STREET, New York, NY",40.7197447,-73.9970214
"243 MULBERRY STREET, New York, NY",40.7229598,-73.9960331
"115 CROSBY STREET, New York, NY",40.7243564,-73.996277
"122 ELIZABETH STREET, New York, NY",40.7193221,-73.9953628
"201 MULBERRY STREET, New York, NY",40.7215521,-73.9967131
"2 PRINCE STREET, New York, NY",40.7223822,-73.9936378
"285 LAFAYETTE STREET, New York, NY",40.7242171,-73.9957735
"295 LAFAYETTE STREET, New York, NY",40.7245522,-73.9953913
"372 BROOME STREET, New York, NY",40.720437,-73.9961117
"240 CENTRE STREET, New York, NY",40.7199727,-73.998016
"63 PITT STREET, New York, NY",40.7179111,-73.9830394
"141 ATTORNEY STREET, New York, NY",40.7198675,-73.9837863
"172 FORSYTH STREET, New York, NY",40.7213081,-73.9910261
"237 ELDRIDGE, New York, NY",40.7225575,-73.989974
"237 ELDRIDGE STREET, New York, NY",40.7225575,-73.989974
"178 SUFFOLK STREET, New York, NY",40.7210988,-73.9847819
"134 ELDRIDGE STREET, New York, NY",40.7188967,-73.9913819
"212 FORSYTH STREET, New York, NY",40.7229883,-73.99028
"457A FDR DRIVE, New York, NY",40.7131669,-73.9782047
"500C GRAND STREET, New York, NY",40.7156368,-73.9824902
"500A GRAND STREET, New York, NY",40.7151541,-73.9828059
"146 SUFFOLK STREET, New York, NY",40.719696,-73.985324
"31 MONROE STREET, New York, NY",40.7117497,-73.9949885
"21 LUDLOW STREET, New York, NY",40.7154289,-73.9910263
"20 CLINTON STREET, New York, NY",40.6959234,-73.991897
"105 NORFOLK STREET, New York, NY",40.7188723,-73.9873604
"103 NORFOLK STREET, New York, NY",40.718826,-73.9873158
"157 LUDLOW STREET, New York, NY",40.7210101,-73.9881264
"38 DELANCEY STREET, New York, NY",40.7199368,-73.9917721
"255 BOWERY, New York, NY",40.7230822,-73.9925756
"249 ELDRIDGE STREET, New York, NY",40.7229641,-73.989691
"128 MANHATTAN AVENUE, New York, NY",40.798121,-73.961524
"111 MANHATTAN AVENUE, New York, NY",40.7977598,-73.9623983
"134 MANHATTAN AVENUE, New York, NY",40.7982622,-73.961457
"315 WEST 112 STREET, New York, NY",40.8023448,-73.9578983
"315 WEST 112TH STREET, New York, NY",40.8023448,-73.9578983
"58 WEST 105 STREET, New York, NY",40.7980739,-73.9627771
"11-15 WEST 108TH STREET, New York, NY",40.7998716,-73.959758
"49 WEST 96TH STREET, New York, NY",40.7927765,-73.9666112
"49 WEST 96 STREET, New York, NY",40.7927765,-73.9666112
"50 WEST 106 STREET, New York, NY",40.7985989,-73.9618588
"482 CENTRAL PARK WEST, New York, NY",40.7998943,-73.9591725
"100 MANHATTAN AVENUE, New York, NY",40.7974456,-73.9620195
"300 WEST 110TH STREET, New York, NY",40.8007542,-73.9591719
"301 CATHEDRAL, New York, NY",40.801092,-73.95829
"2101 FREDRICK DOUGLASS BL, New York, NY",40.8029005,-73.9569057
"2073 FREDRICK DOUGLASS BO, New York, NY",40.802067,-73.9573881
"18 MORNINGSIDE AVE, New York, NY",40.8052741,-73.9580934
"485 PARK AVENUE, New York, NY",40.7622996,-73.9698344
"60 EAST 55TH STREET, New York, NY",40.7605481,-73.9727654
"721 FIFTH AVENUE, New York, NY",40.762394,-73.9739039
"135 E 54 ST, New York, NY",40.7592574,-73.970743
"140 EAST 56 STREET, New York, NY",40.7600172,-73.9694231
"140 EAST 56TH, New York, NY",40.7600172,-73.9694231
"243 EAST 52ND STREET, New York, NY",40.7566004,-73.9682674
"327 EAST 51ST STREET, New York, NY",40.7551995,-73.9669031
"218 EAST 50TH STREET, New York, NY",40.7553154,-73.9700665
"312 EAST 52ND STREET, New York, NY",40.7556691,-73.966949
"231 EAST 54TH STREET, New York, NY",40.7578681,-73.9673229
"235 EAST 54TH STREET, New York, NY",40.7577713,-73.9671852
"324 EAST 50TH STREET, New York, NY",40.754275,-73.967702
"344 EAST 58TH STREET, New York, NY",40.7591331,-73.9630665
"314 EAST 50TH STREET, New York, NY",40.7545527,-73.9679775
"351 EAST 50TH STREET, New York, NY",40.7543836,-73.9668014
"304 EAST 52 STREET, New York, NY",40.7558095,-73.9671901
"238 EAST 55TH STREET, New York, NY",40.758092,-73.96705
"245 EAST 54 STREET, New York, NY",40.7577737,-73.9667949
"1035 2 AVENUE, New York, NY",40.757837,-73.966781
"220 E 57TH STREET, New York, NY",40.7596553,-73.9668231
"1 TUDOR CITY PLACE, New York, NY",40.747982,-73.970872
"5 TUDOR CITY, New York, NY",40.7479794,-73.9708635
"25 TUDOR CITY PL, New York, NY",40.7486808,-73.9705383
"321 EAST 43 STREET, New York, NY",40.7502655,-73.970583
"333 EAST 43RD, New York, NY",40.7499746,-73.9698943
"333 EAST 43, New York, NY",40.7499746,-73.9698943
"321 EAST 45 STREET, New York, NY",40.7514657,-73.9694815
"310 EAST 46 STREET, New York, NY",40.7520278,-73.9698349
"333 EAST 46TH ST., New York, NY",40.7520734,-73.9690003
"333 EAST 46TH STREE, New York, NY",40.7520734,-73.9690003
"310 EAST49TH STREET, New York, NY",40.7537568,-73.9683631
"343 EAST 51ST STREET, New York, NY",40.7549974,-73.9663636
"333 EAST 53RD, New York, NY",40.7563215,-73.9656283
"300 E 54 STREET, New York, NY",40.7570848,-73.9663765
"347 EAST 53RD, New York, NY",40.756152,-73.9653184
"333 EAST 55 STREET, New York, NY",40.757564,-73.964594
"322 EAST 57TH STREET, New York, NY",40.7586983,-73.9644761
"333 EAST 57TH STREET, New York, NY",40.7589111,-73.9638411
"870 UNITED NATIONS PLAZA, New York, NY",40.7524819,-73.9654633
"860 UNITED NATIONS PLAZA, New York, NY",40.7528743,-73.9662859
"860 UN PLAZA, New York, NY",40.7528743,-73.9662859
"420 E 51 STREET, New York, NY",40.7540391,-73.9651308
"425 EAST 51 STREET, New York, NY",40.754338,-73.964711
"400 EAST 52 STRET, New York, NY",40.7547386,-73.9648027
"415 EAST52 STREET, New York, NY",40.7548672,-73.964448
"420 EAST 55TH, New York, NY",40.7562471,-73.9625705
"410 EAST 57 STREET, New York, NY",40.7578323,-73.9624557
"424 E 57 STREET, New York, NY",40.757716,-73.9621802
"410 EAST 57TH, New York, NY",40.7578323,-73.9624557
"434 EAST 58TH STREET, New York, NY",40.7581832,-73.9611241
"14 SUTTON PLACE, New York, NY",40.7612947,-73.9577463
"447 EAST 57TH, New York, NY",40.7578811,-73.96117
"45 SUTTON PL S, New York, NY",40.7556274,-73.9614685
"1 SUTTON PLACE SOUTH, New York, NY",40.7569538,-73.960619
"35 SUTTON PLACE, New York, NY",40.7584213,-73.9597576
"25 SUTTON PLACE, New York, NY",40.7580936,-73.9598154
"845 SECOND AVENUE, New York, NY",40.7520136,-73.9709682
"225 EAST 46 STREET, New York, NY",40.7530103,-73.9712947
"210 EAST 47 STREET, New York, NY",40.7535482,-73.971685
"204-210 EAST 47TH STREET, New York, NY",40.7537201,-73.9719971
"218 EAST 47TH STREET, New York, NY",40.7533729,-73.9714145
"212 EAST 47TH STREET, New York, NY",40.7535354,-73.9715708
"255 E 49TH STREET, New York, NY",40.7545233,-73.9692465
"211 EAST 51 ST, New York, NY",40.7562217,-73.9695289
"200 EAST 58, New York, NY",40.7606982,-73.9668485
"50 UNITED NATIONS PLAZA, New York, NY",40.7517606,-73.9682992
"345 EAST 46TH STREET, New York, NY",40.7516855,-73.9682183
"865 1ST AVENUE, New York, NY",40.7530333,-73.9670584
"303 E 49TH STREET, New York, NY",40.7541496,-73.9684026
"301 EAST 50TH STREET, New York, NY",40.7549514,-73.9681149
"351 EAST 51ST STREET, New York, NY",40.7548258,-73.966124
"320 E 54TH STREET, New York, NY",40.7568011,-73.9658809
"959 1ST AVENUE, New York, NY",40.7557059,-73.9652383
"959 1 AVENUE, New York, NY",40.7557059,-73.9652383
"232 EAST 50TH STREET, New York, NY",40.7551228,-73.969554
"25 BEEKMAN PLACE, New York, NY",40.7535217,-73.9643889
"351 EAST 57TH STREET, New York, NY",40.758629,-73.963151
"334 EAST 54TH STREET, New York, NY",40.7566605,-73.965502
"646 9TH AVENUE, New York, NY",40.7604721,-73.9907904
"348 WEST 48TH STREET, New York, NY",40.761697,-73.98917
"125 WEST 56 STREET, New York, NY",40.7643761,-73.9789387
"152 WEST 58, New York, NY",40.7656333,-73.9786497
"205 WEST 54TH, New York, NY",40.7640805,-73.9818551
"24 WEST 55TH, New York, NY",40.7620797,-73.9764438
"24 WEST 55 STREET, New York, NY",40.7620797,-73.9764438
"150 WEST 51ST ST, New York, NY",40.7614321,-73.9825389
"162 WEST 56 ST, New York, NY",40.7646195,-73.9803238
"146 WEST 57 ST, New York, NY",40.764812,-73.9792825
"100 WEST 58TH, New York, NY",40.7650262,-73.9771152
"247 WEST 46 STREET, New York, NY",40.7597213,-73.9874837
"350 WEST 42 ST, New York, NY",40.7578531,-73.9923304
"350 WEST 42ND ST, New York, NY",40.7578531,-73.9923304
"350 WEST 42 STREET, New York, NY",40.7578531,-73.9923304
"350 WEST 50TH, New York, NY",40.7629007,-73.9881369
"368 WEST 50TH STREET, New York, NY",40.7631796,-73.988676
"393 WEST 49TH ST, New York, NY",40.7628326,-73.9889523
"310 WEST 52 STREET, New York, NY",40.7635957,-73.9859404
"310 WEST 52, New York, NY",40.7635957,-73.9859404
"310 WEST 52ND, New York, NY",40.7635957,-73.9859404
"300 WEST 53RD ST, New York, NY",40.7641486,-73.9852658
"301 WEST 53 STREET, New York, NY",40.7644059,-73.9851972
"333 WEST 56 STREET, New York, NY",40.7669292,-73.985069
"340 WEST 57 ST, New York, NY",40.767258,-73.984671
"322 WEST 57 ST, New York, NY",40.7668083,-73.9840819
"18 WEST 48TH ST, New York, NY",40.7574596,-73.9793586
"18 WEST 48 STREET, New York, NY",40.7574596,-73.9793586
"58 WEST 58 STREET, New York, NY",40.7645553,-73.9763
"768 FIFTH AVENUE, New York, NY",40.7646095,-73.9743547
"50 CENTRAL PARK SOUTH, New York, NY",40.7653266,-73.9760929
"135 WEST 58TH STREET, New York, NY",40.76572,-73.9777539
"135 WEST 58TH, New York, NY",40.76572,-73.9777539
"200 WEST 54 STREET, New York, NY",40.7635562,-73.9818919
"431 WEST 121ST, New York, NY",40.8099879,-73.9582269
"170 CLAREMONT AVE, New York, NY",40.813861,-73.960661
"414 WEST 121 STREET, New York, NY",40.8097385,-73.9580813
"509 WEST 122ND STREET, New York, NY",40.8111897,-73.9589551
"100 LA SALLE STREET, New York, NY",40.8130711,-73.9592414
"80 LA SALLE STREET, New York, NY",40.8127336,-73.9579951
"501 WEST 123RD, New York, NY",40.8117281,-73.957795
"61 TIEMANN PLACE, New York, NY",40.815965,-73.959816
"132 EAST 38TH STREET, New York, NY",40.748937,-73.9782369
"128 EAST 38TH STREET, New York, NY",40.7489947,-73.9783819
"130 EAST 38TH STREET, New York, NY",40.748964,-73.978301
"34 EAST 38TH STREET, New York, NY",40.7497698,-73.9803694
"23 EAST 37 STREET, New York, NY",40.7495648,-73.9808285
"119 EAST 30 STREET, New York, NY",40.7443506,-73.9822397
"114 EAST 36TH STREET, New York, NY",40.7478966,-73.9796788
"142 EAST 37TH STREET, New York, NY",40.7479037,-73.9779004
"142 EAST 37 STREET, New York, NY",40.7479037,-73.9779004
"151 EAST 37TH STREET, New York, NY",40.7480964,-73.9773772
"41 EAST 28TH, New York, NY",40.7437109,-73.9844951
"41 EAST 28 STREET, New York, NY",40.7437109,-73.9844951
"159 MADISON AVE, New York, NY",40.746567,-73.9835139
"7 EAST 35TH, New York, NY",40.7489977,-73.9832361
"50 PARK AVE, New York, NY",40.7493387,-73.9803235
"31 EAST 37TH STREET, New York, NY",40.749391,-73.980328
"120 EAST 36 STREET, New York, NY",40.7477728,-73.9794793
"110 EAST 36 STREET, New York, NY",40.7480064,-73.9799084
"264 LEXINGTON AVENUE, New York, NY",40.7474906,-73.9792656
"137 EAST 36 STREET, New York, NY",40.747797,-73.9784399
"117 EAST 37 STREET, New York, NY",40.748682,-73.9788296
"160 EAST 38 STREET, New York, NY",40.7481485,-73.9768734
"302 LEXINGTON AVENUE, New York, NY",40.748766,-73.978341
"55 PARK AVENUE, New York, NY",40.749066,-73.9794953
"218 EAST 29TH STREET, New York, NY",40.7419581,-73.9794487
"229 EAST 29 STREET, New York, NY",40.7422491,-73.9791975
"229 EAST 29TH STREET, New York, NY",40.7422491,-73.9791975
"240 EAST 30TH STREET, New York, NY",40.74235,-73.978536
"251 EAST 32 STREET, New York, NY",40.743849,-73.976964
"210 EAST 36TH ST., New York, NY",40.7466187,-73.9766475
"200 E 36TH STREET, New York, NY",40.746728,-73.9768862
"221 EAST 36TH STREET, New York, NY",40.7466766,-73.9757281
"221-225 EAST 36TH STREET, New York, NY",40.7466766,-73.9757281
"201 E 37 STREET, New York, NY",40.7476363,-73.9763459
"107 EAST 36TH STREET, New York, NY",40.748308,-73.979668
"110 MADISON AVENUE, New York, NY",40.7450165,-73.9851465
"39 EAST 29 STREET, New York, NY",40.7444225,-73.9840414
"45 EAST 30TH ST, New York, NY",40.7449695,-73.983592
"325 FIFTH AVE, New York, NY",40.7474748,-73.9850314
"325 5TH AVENUE, New York, NY",40.7474748,-73.9850314
"14 EAST 33RD STREET, New York, NY",40.7472327,-73.9843061
"30 EAST 37 STREET, New York, NY",40.7491444,-73.9809108
"80 PARK AVE, New York, NY",40.7502214,-73.9796126
"425 5TH AVENUE, New York, NY",40.75104,-73.9822517
"143 LEXINGTON AVENUE, New York, NY",40.743361,-73.981604
"157 EAST 32 STREET, New York, NY",40.7449911,-73.9794712
"155 EAST 38 STREET, New York, NY",40.7485595,-73.9764661
"144 EAST 30TH STREET, New York, NY",40.7434464,-73.9809669
"208 EAST 32ND STREET, New York, NY",40.7441165,-73.9785084
"649 2 AVENUE, New York, NY",40.7458821,-73.9754313
"649 2ND AVE, New York, NY",40.7458821,-73.9754313
"30 SULLIVAN STREET, New York, NY",40.7249141,-74.0039119
"40 SULLIVAN STREET, New York, NY",40.724945,-74.0038183
"130 AVENUE OF THE AMERIC, New York, NY",40.7251201,-74.0042237
"50 SULLIVAN STREET, New York, NY",40.7249731,-74.0037505
"327 CANAL STREET, New York, NY",40.7204483,-74.0029011
"101 THOMPSON STREET, New York, NY",40.7256926,-74.0022225
"147 SULLIVAN STREET, New York, NY",40.7270808,-74.0016717
"143 SULLIVAN STREET, New York, NY",40.7269217,-74.0016585
"149 SULLIVAN STREET, New York, NY",40.7272146,-74.0015805
"150 SULLIVAN STREET, New York, NY",40.7274185,-74.002042
"61-63 CROSBY STREET, New York, NY",40.7222039,-73.9980452
"63 CROSBY STREET, New York, NY",40.7222811,-73.9980452
"462 BROOME STREET, New York, NY",40.72258,-74.000898
"464 BROOME STREET, New York, NY",40.722618,-74.000976
"431 WEST BROADWAY, New York, NY",40.7252852,-74.0009819
"16 CROSBY STREET, New York, NY",40.7202108,-74.0002711
"136-140 GRAND STREET, New York, NY",40.7205484,-73.9994707
"451 BROOME STREET, New York, NY",40.721859,-74.0002885
"428 BROOME STREET, New York, NY",40.7214408,-73.998748
"45 CROSBY STREET, New York, NY",40.7218215,-73.9985889
"519 BROADWAY, New York, NY",40.7227945,-73.9992725
"515 BROADWAY, New York, NY",40.7227148,-73.9993678
"122 SPRING STREET, New York, NY",40.7236193,-74.0003114
"106 SPRING STREET, New York, NY",40.7233355,-73.9999441
"393 WEST BROADWAY, New York, NY",40.723925,-74.0018786
"194 AVENUE OF THE AMER, New York, NY",40.726389,-74.0032745
"132-140 GREENE STREET, New York, NY",40.7254399,-73.9986701
"150 THOMPSON STREET, New York, NY",40.7268669,-74.0007476
"35 MERCER STREET, New York, NY",40.7212345,-74.001888
"461 BROOME STREET, New York, NY",40.7221887,-74.0012526
"100 GRAND STREET, New York, NY",40.7215006,-74.0015739
"55 CROSBY STREET, New York, NY",40.7220304,-73.9981829
"83 WOOSTER STREET, New York, NY",40.7239502,-74.0015113
"208-210 SPRING STREET, New York, NY",40.7252674,-74.0038762
"121 MERCER STREET, New York, NY",40.7241796,-73.9992489
"133 MERCER STREET, New York, NY",40.7244631,-73.9990079
"112 GREENE STREET, New York, NY",40.7245989,-73.9994211
"125 GREENE STREET, New York, NY",40.7255782,-73.9992377
"131 PRINCE STREET, New York, NY",40.7256261,-74.0002719
"195 PRINCE STREET, New York, NY",40.7267732,-74.002538
"27 WOOSTER STREET, New York, NY",40.7219635,-74.0033414
"20 GREENE STREET, New York, NY",40.7209045,-74.0024264
"46 MERCER ST, New York, NY",40.7215641,-74.000961
"43 WOOSTER ST, New York, NY",40.7226608,-74.0026757
"10 SULLIVAN STREET, New York, NY",40.724558,-74.004173
"118 GREENE STREET, New York, NY",40.7248155,-73.9993882
"103 GREENE STREET, New York, NY",40.7245689,-74.0000178
"180 AVENUE OF THE AMER, New York, NY",40.7260477,-74.0034852
"180 AVENUE OF THE AMERIC, New York, NY",40.7260477,-74.0034852
"176-186 AVENUE OF THE AMER, New York, NY",40.7259926,-74.0034332
"139 WOOSTER STREET, New York, NY",40.7258784,-73.999968
"151 WOOSTER, New York, NY",40.7262676,-73.9995543
"29 KING STREET, New York, NY",40.7279598,-74.0040989
"15 RENWICK STREET, New York, NY",40.724958,-74.0086667
"15 RENWICK, New York, NY",40.724958,-74.0086667
"290 WEST STREET, New York, NY",40.7249613,-74.0108702
"325 WEST BROADWAY, New York, NY",40.7219513,-74.0038005
"57-63 GREENE STREET, New York, NY",40.72309,-74.001285
"286 SPRING STREET, New York, NY",40.7256013,-74.0071326
"34 GREENE STREET, New York, NY",40.7213832,-74.0023442
"15 MERCER STREET, New York, NY",40.7206709,-74.0022239
"44 MERCER STREET, New York, NY",40.7213994,-74.000798
"47 MERCER STREET, New York, NY",40.7217544,-74.0013214
"60 GRAND STREET, New York, NY",40.7223722,-74.0033643
"35 WOOSTER STREET, New York, NY",40.7224391,-74.0028823
"45 GREENE STREET, New York, NY",40.7221965,-74.0021248
"53 GREENE STREET, New York, NY",40.7223892,-74.0018494
"152 SPRING STREET, New York, NY",40.7242062,-74.0016146
"554 BROOME STREET, New York, NY",40.7245573,-74.0054302
"554 BROOME, New York, NY",40.7245573,-74.0054302
"139 SPRING STREET, New York, NY",40.7242452,-74.0008671
"300 SPRING STREET, New York, NY",40.7257261,-74.0079551
"471 WASHINGTON STREET, New York, NY",40.7248182,-74.0098603
"471 WASHINGTON ST, New York, NY",40.7248182,-74.0098603
"90 BEEKMAN STREET, New York, NY",40.7092722,-74.0037792
"100 BEEKMAN STREET, New York, NY",40.7086946,-74.0032458
"90 GOLD ST, New York, NY",40.709837,-74.0038923
"333 PEARL STRET, New York, NY",40.7095003,-74.0026069
"299 PEARL STREET, New York, NY",40.7088441,-74.0028823
"80 BEEKMAN STREET, New York, NY",40.7089224,-74.0038864
"80 GOLD STREET, New York, NY",40.7093215,-74.003525
"66 FRANKFORT STREET, New York, NY",40.7095977,-74.0036063
"145 NASSAU, New York, NY",40.711505,-74.0063332
"119 FULTON STREET, New York, NY",40.7101015,-74.0069525
"130 BEEKMAN STREET, New York, NY",40.7076306,-74.0029053
"5 BEEKMAN STREET, New York, NY",40.7112749,-74.0068449
"115 NASSAU STREET, New York, NY",40.7110232,-74.0071252
"105 NASSAU STREET, New York, NY",40.7107127,-74.0073939
"247 WATER STREET, New York, NY",40.70799,-74.0021707
"330 PEARL STREET, New York, NY",40.7090451,-74.0017116
"273 WATER STREET, New York, NY",40.7085291,-74.0010689
"17 HARRISON STREET, New York, NY",40.718565,-74.0099089
"80 WARREN STREET, New York, NY",40.7154825,-74.0103423
"1 WORTH ST., New York, NY",40.7182404,-74.0085368
"105 HUDSON STREET, New York, NY",40.719584,-74.0088579
"55 NORTH MOORE STREET, New York, NY",40.7202406,-74.0091322
"34-36 NORTH MOORE STREET, New York, NY",40.7196756,-74.007828
"26 NORTH MOORE STREET, New York, NY",40.719598,-74.007496
"69 MURRAY STREET, New York, NY",40.7147493,-74.0103023
"40 HUDSON STREET, New York, NY",40.7171148,-74.0087424
"28 HUBERT STREET, New York, NY",40.7216419,-74.0104417
"434 GREENWICH STREET, New York, NY",40.7225994,-74.0099525
"430 GREENWICH STREET, New York, NY",40.7225198,-74.0099508
"1-2 RIVER TERRACE, New York, NY",40.7145304,-74.016893
"140 WEST STREET, New York, NY",40.8205972,-73.9464625
"WEST STREET, New York, NY",40.7222399,-74.0118749
"295 GREENWICH ST, New York, NY",40.7159778,-74.0107678
"157 CHAMBERS STREET, New York, NY",40.716136,-74.0101427
"48 BEACH STREET, New York, NY",40.7204935,-74.0093468
"39 NORTH MOORE STREET, New York, NY",40.7202037,-74.0079551
"27 NORTH MOORE, New York, NY",40.7200645,-74.0073813
"11 NORTH MOORE, New York, NY",40.7199343,-74.0064631
"7 HUBERT ST, New York, NY",40.721181,-74.0087798
"145 HUDSON STREET, New York, NY",40.7211037,-74.0086732
"92 LAIGHT, New York, NY",40.7224776,-74.0113293
"169 HUDSON STREET, New York, NY",40.7223702,-74.0083912
"38 LAIGHT STREET, New York, NY",40.7220002,-74.0074906
